# WORKING_DIRECTORY: /home/erje/boris/
# Ms:		1750.0
# H:		700.0
# gamma:	2800000.0
# alpha:	3.1e-16
# d:		5.1e-06
# L:		0.0013
# k_max:	1000.0
# n:		0.0
# phi:		0.0
# theta:	90.0
# frequency:	2.5
48.33219467061221	-20731.214097324806
96.66438934122442	-20483.185311909765
144.9965840118366	-20238.13455667695
193.32877868244884	-19996.030411219333
241.66097335306102	-19756.8417142932
289.9931680236732	-19520.53756144183
338.32536269428545	-19287.087302672837
386.6575573648977	-19056.460540206983
434.9897520355098	-18828.627126309268
483.32194670612205	-18603.557161181467
531.6541413767342	-18381.220990925354
579.9863360473464	-18161.589205570388
628.3185307179588	-17944.632637164053
676.6507253885709	-17730.322357924466
724.9829200591829	-17518.629678453002
773.3151147297954	-17309.526146002067
821.6473094004076	-17102.983542800386
869.9795040710196	-16898.97388443022
918.3116987416319	-16697.46941825567
966.6438934122441	-16498.44262190214
1014.9760880828563	-16301.86620177992
1063.3082827534683	-16107.713091656397
1111.6404774240807	-15915.956451270104
1159.9726720946928	-15726.569664985496
1208.3048667653052	-15539.526340488903
1256.6370614359175	-15354.800307520974
1304.9692561065294	-15172.365616645639
1353.3014507771418	-14992.19653805254
1401.633645447754	-14814.267560392016
1449.9658401183658	-14638.553389640234
1498.2980347889784	-14465.028947992916
1546.6302294595907	-14293.669372786484
1594.9624241302029	-14124.450015443888
1643.2946188008152	-13957.346440444231
1691.626813471427	-13792.334424314531
1739.9590081420392	-13629.389954641842
1788.2912028126516	-13468.489229103941
1836.6233974832637	-13309.60865451805
1884.9555921538758	-13152.724845904924
1933.2877868244882	-12997.814625567627
1981.6199814951	-12844.855022183312
2029.9521761657127	-12693.823269907374
2078.284370836325	-12544.696807487262
2126.6165655069367	-12397.45327738618
2174.9487601775495	-12252.070524914601
2223.2809548481614	-12108.526597368606
2271.6131495187738	-11966.799743174117
2319.9453441893857	-11826.868411035579
2368.277538859998	-11688.71124908887
2416.6097335306104	-11552.307104056083
2464.9419282012223	-11417.635020402411
2513.274122871835	-11284.67423949404
2561.606317542447	-11153.404198755417
2609.938512213059	-11023.804530826284
2658.270706883671	-10895.855062716348
2706.6029015542836	-10769.535814958164
2754.935096224896	-10644.827000756564
2803.267290895508	-10521.709025134402
2851.59948556612	-10400.162484073917
2899.9316802367316	-10280.168163653323
2948.2638749073444	-10161.707039177445
2996.5960695779568	-10044.760274302991
3044.928264248569	-9929.309220156905
3093.2604589191815	-9815.335414448013
3141.592653589793	-9702.8205805714
3189.9248482604057	-9591.746626705211
3238.2570429310176	-9482.095644899406
3286.5892376016304	-9373.849910156314
3334.9214322722423	-9266.991879502903
3383.253626942854	-9161.504191054086
3431.585821613467	-9057.36966306724
3479.9180162840785	-8954.571292987732
3528.250210954691	-8853.092256485208
3576.582405625303	-8752.915906480557
3624.914600295915	-8654.02577216366
3673.2467949665274	-8556.405558001474
3721.57898963714	-8460.039142736916
3769.9111843077517	-8364.910578378142
3818.243378978364	-8271.004089178512
3866.5755736489764	-8178.304070607057
3914.9077683195887	-8086.795088309705
3963.2399629902	-7996.461877061335
4011.5721576608134	-7907.289339708475
4059.9043523314253	-7819.262546103315
4108.236547002038	-7732.366732028464
4156.56874167265	-7646.587298113477
4204.9009363432615	-7561.90980874229
4253.233131013873	-7478.3199909527375
4301.565325684486	-7395.803733327803
4349.897520355099	-7314.347084878684
4398.229715025711	-7233.936253920559
4446.561909696323	-7154.55760694046
4494.894104366935	-7076.19766745828
4543.2262990375475	-6998.8431148804275
4591.558493708159	-6922.480783347161
4639.890688378771	-6847.097660573169
4688.222883049383	-6772.680886682154
4736.555077719996	-6699.217753035489
4784.887272390609	-6626.695701055354
4833.219467061221	-6555.102321042517
4881.551661731833	-6484.425350989164
4929.8838564024445	-6414.652675387175
4978.216051073057	-6345.772324031864
5026.54824574367	-6277.772470821791
5074.880440414282	-6210.641432554812
5123.212635084894	-6144.367667720782
5171.544829755506	-6078.939775291097
5219.877024426118	-6014.3464935054635
5268.2092190967305	-5950.576698656265
5316.541413767342	-5887.619403870852
5364.873608437955	-5825.463757891836
5413.205803108567	-5764.099043856157
5461.537997779179	-5703.514678072701
5509.870192449792	-5643.70020879925
5558.202387120404	-5584.645315018834
5606.534581791016	-5526.339805215819
5654.866776461628	-5468.773616152038
5703.19897113224	-5411.936811643348
5751.531165802852	-5355.819581336909
5799.863360473463	-5300.412239489221
5848.195555144077	-5245.705223745647
5896.527749814689	-5191.6890939214
5944.859944485302	-5138.354530784267
5993.1921391559135	-5085.6923348396185
6041.5243338265245	-5033.693425117615
6089.856528497138	-4982.348837963169
6138.18872316775	-4931.649725828838
6186.520917838363	-4881.58735607078
6234.853112508974	-4832.153109748235
6283.185307179586	-4783.338480426596
6331.5175018502	-4735.13507298447
6379.849696520811	-4687.53460242475
6428.181891191423	-4640.528892690269
6476.514085862035	-4594.1098754837785
6524.846280532647	-4548.2695890929845
6573.178475203261	-4503.000177220484
6621.510669873873	-4458.293887818917
6669.842864544485	-4414.143071931587
6718.175059215096	-4370.540182538726
6766.507253885708	-4327.477773409469
6814.83944855632	-4284.948497959919
6863.171643226934	-4242.945108117302
6911.503837897546	-4201.46045319046
6959.836032568157	-4160.4874787468525
7008.16822723877	-4120.01922549622
7056.500421909382	-4080.0488281809558
7104.832616579995	-4040.5695144735255
7153.164811250606	-4001.574603880861
7201.497005921218	-3963.0575066560673
7249.82920059183	-3925.011722717315
7298.161395262443	-3887.4308405743704
7346.493589933055	-3850.308536262499
7394.825784603667	-3813.638572284225
